Time,V_time,n,m,h
0.01,"-65.0,-64.79999342671682,-64.99999342671683,-64.99999342671683,-64.99999342671683,-64.99999342671683,-64.99999342671683,-64.99999342671683,-64.99999342671683,-64.99999342671683,-64.99999342671683,-64.99999342671683,-64.99999342671683,-64.99999342671683,-64.99999342671683,-64.99999342671683,-64.99999342671683,-64.99999342671683,-64.99999342671683,-64.99999342671683,-64.99999342671683,-64.99999342671683,-64.99999342671683,-64.99999342671683,-64.99999342671683,-64.99999342671683,-64.99999342671683,-64.99999342671683,-64.99999342671683,-64.99999342671683,-64.99999342671683,-64.99999342671683,-64.99999342671683,-64.99999342671683,-64.99999342671683,-64.99999342671683,-64.99999342671683,-64.99999342671683,-64.99999342671683,-64.99999342671683,-64.99999342671683,-64.99999342671683,-64.99999342671683,-64.99999342671683,-64.99999342671683,-64.99999342671683,-64.99999342671683,-64.99999342671683,-64.99999342671683,-64.99999342671683,-64.99999342671683,-64.99999342671683,-64.99999342671683,-64.99999342671683,-64.99999342671683,-64.99999342671683,-64.99999342671683,-64.99999342671683,-64.99999342671683,-64.99999342671683,-64.99999342671683,-64.99999342671683,-64.99999342671683,-64.99999342671683,-64.99999342671683,-64.99999342671683,-64.99999342671683,-64.99999342671683,-64.99999342671683,-64.99999342671683,-64.99999342671683,-64.99999342671683,-64.99999342671683,-64.99999342671683,-64.99999342671683,-64.99999342671683,-64.99999342671683,-64.99999342671683,-64.99999342671683,-64.99999342671683,-64.99999342671683,-64.99999342671683,-64.99999342671683,-64.99999342671683,-64.99999342671683,-64.99999342671683,-64.99999342671683,-64.99999342671683,-64.99999342671683,-64.99999342671683,-64.99999342671683,-64.99999342671683,-64.99999342671683,-64.99999342671683,-64.99999342671683,-64.99999342671683,-64.99999342671683,-64.99999342671683,-64.99999342671683,-64.99999342671683,-64.99999342671683,-64.99999342671683,-64.99999342671683,-64.99999342671683,-64.99999342671683,-64.99999342671683,-64.99999342671683,-64.99999342671683,-64.99999342671683,-64.99999342671683,-64.99999342671683,-64.99999342671683,-64.99999342671683,-64.99999342671683,-64.99999342671683,-64.99999342671683,-64.99999342671683,-64.99999342671683,-64.99999342671683,-64.99999342671683,-64.99999342671683,-64.99999342671683,-64.99999342671683,-64.99999342671683,-64.99999342671683,-64.99999342671683,-64.99999342671683,-64.99999342671683,-64.99999342671683,-64.99999342671683,-64.99999342671683,-64.99999342671683,-64.99999342671683,-64.99999342671683,-64.99999342671683,-64.99999342671683,-64.99999342671683,-64.99999342671683,-64.99999342671683,-64.99999342671683,-64.99999342671683,-64.99999342671683,-64.99999342671683,-64.99999342671683,-64.99999342671683,-64.99999342671683,-64.99999342671683,-64.99999342671683,-64.99999342671683,-64.99999342671683,-64.99999342671683,-64.99999342671683,-64.99999342671683,-64.99999342671683,-64.99999342671683,-64.99999342671683,-64.99999342671683,-64.99999342671683,-64.99999342671683,-64.99999342671683,-64.99999342671683,-64.99999342671683,-64.99999342671683,-64.99999342671683,-64.99999342671683,-64.99999342671683,-64.99999342671683,-64.99999342671683,-64.99999342671683,-64.99999342671683,-64.99999342671683,-64.99999342671683,-64.99999342671683,-64.99999342671683,-64.99999342671683,-64.99999342671683,-64.99999342671683,-64.99999342671683,-64.99999342671683,-64.99999342671683,-64.99999342671683,-64.99999342671683,-64.99999342671683,-64.99999342671683,-64.99999342671683,-64.99999342671683,-64.99999342671683,-64.99999342671683,-64.99999342671683,-64.99999342671683,-64.99999342671683,-64.99999342671683,-64.99999342671683,-64.99999342671683,-64.99999342671683,-64.99999342671683,-64.99999342671683,-64.99999342671683,-64.99999342671683,-64.99999342671683,-64.99999342671683,-64.99999342671683,-64.99999342671683,-64.99999342671683,-64.99999342671683,-64.99999342671683,-64.99999342671683,-64.99999342671683,-64.99999342671683,-64.99999342671683,-64.99999342671683,-64.99999342671683,-64.99999342671683,-64.99999342671683,-64.99999342671683,-64.99999342671683,-64.99999342671683,-64.99999342671683,-64.99999342671683,-64.99999342671683,-64.99999342671683,-64.99999342671683,-64.99999342671683,-64.99999342671683,-64.99999342671683,-64.99999342671683,-64.99999342671683,-64.99999342671683,-64.99999342671683,-64.99999342671683,-64.99999342671683,-64.99999342671683,-64.99999342671683,-64.99999342671683,-64.99999342671683,-64.99999342671683,-64.99999342671683,-64.99999342671683,-64.99999342671683,-64.99999342671683,-64.99999342671683,-64.99999342671683,-64.99999342671683,-64.99999342671683,-64.99999342671683,-64.99999342671683,-64.99999342671683,-64.99999342671683,-64.99999342671683,-64.99999342671683,-64.99999342671683,-64.99999342671683,-64.99999342671683,-64.99999342671683,-64.99999342671683,-64.99999342671683,-64.99999342671683,-64.99999342671683,-64.99999342671683,-64.99999342671683,-64.99999342671683,-64.99999342671683,-64.99999342671683,-64.99999342671683,-64.99999342671683,-64.99999342671683,-64.99999342671683,-64.99999342671683,-64.99999342671683,-64.99999342671683,-64.99999342671683,-64.99999342671683,-64.99999342671683,-64.99999342671683,-64.99999342671683,-64.99999342671683,-64.99999342671683,-64.99999342671683,-64.99999342671683,-64.99999342671683,-64.99999342671683,-64.99999342671683,-64.99999342671683,-64.99999342671683,-64.99999342671683,-64.99999342671683,-64.99999342671683,-64.99999342671683,-64.99999342671683,-64.99999342671683,-64.99999342671683,-64.99999342671683,-64.99999342671683,-64.99999342671683,-64.99999342671683,-64.99999342671683,-64.99999342671683,-64.99999342671683,-64.99999342671683,-64.99999342671683,-65.0",0.37462919738904243,0.0805197284802182,0.4664565768739101
0.02,"-64.79999342671682,-64.66134159441016,-64.96998592646287,-64.99998592646287,-64.99998592646287,-64.99998592646287,-64.99998592646287,-64.99998592646287,-64.99998592646287,-64.99998592646287,-64.99998592646287,-64.99998592646287,-64.99998592646287,-64.99998592646287,-64.99998592646287,-64.99998592646287,-64.99998592646287,-64.99998592646287,-64.99998592646287,-64.99998592646287,-64.99998592646287,-64.99998592646287,-64.99998592646287,-64.99998592646287,-64.99998592646287,-64.99998592646287,-64.99998592646287,-64.99998592646287,-64.99998592646287,-64.99998592646287,-64.99998592646287,-64.99998592646287,-64.99998592646287,-64.99998592646287,-64.99998592646287,-64.99998592646287,-64.99998592646287,-64.99998592646287,-64.99998592646287,-64.99998592646287,-64.99998592646287,-64.99998592646287,-64.99998592646287,-64.99998592646287,-64.99998592646287,-64.99998592646287,-64.99998592646287,-64.99998592646287,-64.99998592646287,-64.99998592646287,-64.99998592646287,-64.99998592646287,-64.99998592646287,-64.99998592646287,-64.99998592646287,-64.99998592646287,-64.99998592646287,-64.99998592646287,-64.99998592646287,-64.99998592646287,-64.99998592646287,-64.99998592646287,-64.99998592646287,-64.99998592646287,-64.99998592646287,-64.99998592646287,-64.99998592646287,-64.99998592646287,-64.99998592646287,-64.99998592646287,-64.99998592646287,-64.99998592646287,-64.99998592646287,-64.99998592646287,-64.99998592646287,-64.99998592646287,-64.99998592646287,-64.99998592646287,-64.99998592646287,-64.99998592646287,-64.99998592646287,-64.99998592646287,-64.99998592646287,-64.99998592646287,-64.99998592646287,-64.99998592646287,-64.99998592646287,-64.99998592646287,-64.99998592646287,-64.99998592646287,-64.99998592646287,-64.99998592646287,-64.99998592646287,-64.99998592646287,-64.99998592646287,-64.99998592646287,-64.99998592646287,-64.99998592646287,-64.99998592646287,-64.99998592646287,-64.99998592646287,-64.99998592646287,-64.99998592646287,-64.99998592646287,-64.99998592646287,-64.99998592646287,-64.99998592646287,-64.99998592646287,-64.99998592646287,-64.99998592646287,-64.99998592646287,-64.99998592646287,-64.99998592646287,-64.99998592646287,-64.99998592646287,-64.99998592646287,-64.99998592646287,-64.99998592646287,-64.99998592646287,-64.99998592646287,-64.99998592646287,-64.99998592646287,-64.99998592646287,-64.99998592646287,-64.99998592646287,-64.99998592646287,-64.99998592646287,-64.99998592646287,-64.99998592646287,-64.99998592646287,-64.99998592646287,-64.99998592646287,-64.99998592646287,-64.99998592646287,-64.99998592646287,-64.99998592646287,-64.99998592646287,-64.99998592646287,-64.99998592646287,-64.99998592646287,-64.99998592646287,-64.99998592646287,-64.99998592646287,-64.99998592646287,-64.99998592646287,-64.99998592646287,-64.99998592646287,-64.99998592646287,-64.99998592646287,-64.99998592646287,-64.99998592646287,-64.99998592646287,-64.99998592646287,-64.99998592646287,-64.99998592646287,-64.99998592646287,-64.99998592646287,-64.99998592646287,-64.99998592646287,-64.99998592646287,-64.99998592646287,-64.99998592646287,-64.99998592646287,-64.99998592646287,-64.99998592646287,-64.99998592646287,-64.99998592646287,-64.99998592646287,-64.99998592646287,-64.99998592646287,-64.99998592646287,-64.99998592646287,-64.99998592646287,-64.99998592646287,-64.99998592646287,-64.99998592646287,-64.99998592646287,-64.99998592646287,-64.99998592646287,-64.99998592646287,-64.99998592646287,-64.99998592646287,-64.99998592646287,-64.99998592646287,-64.99998592646287,-64.99998592646287,-64.99998592646287,-64.99998592646287,-64.99998592646287,-64.99998592646287,-64.99998592646287,-64.99998592646287,-64.99998592646287,-64.99998592646287,-64.99998592646287,-64.99998592646287,-64.99998592646287,-64.99998592646287,-64.99998592646287,-64.99998592646287,-64.99998592646287,-64.99998592646287,-64.99998592646287,-64.99998592646287,-64.99998592646287,-64.99998592646287,-64.99998592646287,-64.99998592646287,-64.99998592646287,-64.99998592646287,-64.99998592646287,-64.99998592646287,-64.99998592646287,-64.99998592646287,-64.99998592646287,-64.99998592646287,-64.99998592646287,-64.99998592646287,-64.99998592646287,-64.99998592646287,-64.99998592646287,-64.99998592646287,-64.99998592646287,-64.99998592646287,-64.99998592646287,-64.99998592646287,-64.99998592646287,-64.99998592646287,-64.99998592646287,-64.99998592646287,-64.99998592646287,-64.99998592646287,-64.99998592646287,-64.99998592646287,-64.99998592646287,-64.99998592646287,-64.99998592646287,-64.99998592646287,-64.99998592646287,-64.99998592646287,-64.99998592646287,-64.99998592646287,-64.99998592646287,-64.99998592646287,-64.99998592646287,-64.99998592646287,-64.99998592646287,-64.99998592646287,-64.99998592646287,-64.99998592646287,-64.99998592646287,-64.99998592646287,-64.99998592646287,-64.99998592646287,-64.99998592646287,-64.99998592646287,-64.99998592646287,-64.99998592646287,-64.99998592646287,-64.99998592646287,-64.99998592646287,-64.99998592646287,-64.99998592646287,-64.99998592646287,-64.99998592646287,-64.99998592646287,-64.99998592646287,-64.99998592646287,-64.99998592646287,-64.99998592646287,-64.99998592646287,-64.99998592646287,-64.99998592646287,-64.99998592646287,-64.99998592646287,-64.99998592646287,-64.99998592646287,-64.99998592646287,-64.99998592646287,-64.99998592646287,-64.99998592646287,-64.99998592646287,-64.99998592646287,-64.99998592646287,-64.99998592646287,-64.99998592646287,-64.99998592646287,-64.99998592646287,-64.99998592646287,-64.99998592646287,-64.99998592646287,-64.99998592646287,-64.99998592646287,-64.99998592646287,-64.99998592646287,-64.99998592646287,-64.99998592646287,-64.99998592646287,-64.99998592646287,-64.99998691245534,-64.99999342671683",0.37462923722354813,0.08051998039360064,0.4664559705624596
0.03,"-64.66134159441016,-64.53068843079477,-64.9283840971108,-64.9954775444465,-64.9999775444465,-64.9999775444465,-64.9999775444465,-64.9999775444465,-64.9999775444465,-64.9999775444465,-64.9999775444465,-64.9999775444465,-64.9999775444465,-64.9999775444465,-64.9999775444465,-64.9999775444465,-64.9999775444465,-64.9999775444465,-64.9999775444465,-64.9999775444465,-64.9999775444465,-64.9999775444465,-64.9999775444465,-64.9999775444465,-64.9999775444465,-64.9999775444465,-64.9999775444465,-64.9999775444465,-64.9999775444465,-64.9999775444465,-64.9999775444465,-64.9999775444465,-64.9999775444465,-64.9999775444465,-64.9999775444465,-64.9999775444465,-64.9999775444465,-64.9999775444465,-64.9999775444465,-64.9999775444465,-64.9999775444465,-64.9999775444465,-64.9999775444465,-64.9999775444465,-64.9999775444465,-64.9999775444465,-64.9999775444465,-64.9999775444465,-64.9999775444465,-64.9999775444465,-64.9999775444465,-64.9999775444465,-64.9999775444465,-64.9999775444465,-64.9999775444465,-64.9999775444465,-64.9999775444465,-64.9999775444465,-64.9999775444465,-64.9999775444465,-64.9999775444465,-64.9999775444465,-64.9999775444465,-64.9999775444465,-64.9999775444465,-64.9999775444465,-64.9999775444465,-64.9999775444465,-64.9999775444465,-64.9999775444465,-64.9999775444465,-64.9999775444465,-64.9999775444465,-64.9999775444465,-64.9999775444465,-64.9999775444465,-64.9999775444465,-64.9999775444465,-64.9999775444465,-64.9999775444465,-64.9999775444465,-64.9999775444465,-64.9999775444465,-64.9999775444465,-64.9999775444465,-64.9999775444465,-64.9999775444465,-64.9999775444465,-64.9999775444465,-64.9999775444465,-64.9999775444465,-64.9999775444465,-64.9999775444465,-64.9999775444465,-64.9999775444465,-64.9999775444465,-64.9999775444465,-64.9999775444465,-64.9999775444465,-64.9999775444465,-64.9999775444465,-64.9999775444465,-64.9999775444465,-64.9999775444465,-64.9999775444465,-64.9999775444465,-64.9999775444465,-64.9999775444465,-64.9999775444465,-64.9999775444465,-64.9999775444465,-64.9999775444465,-64.9999775444465,-64.9999775444465,-64.9999775444465,-64.9999775444465,-64.9999775444465,-64.9999775444465,-64.9999775444465,-64.9999775444465,-64.9999775444465,-64.9999775444465,-64.9999775444465,-64.9999775444465,-64.9999775444465,-64.9999775444465,-64.9999775444465,-64.9999775444465,-64.9999775444465,-64.9999775444465,-64.9999775444465,-64.9999775444465,-64.9999775444465,-64.9999775444465,-64.9999775444465,-64.9999775444465,-64.9999775444465,-64.9999775444465,-64.9999775444465,-64.9999775444465,-64.9999775444465,-64.9999775444465,-64.9999775444465,-64.9999775444465,-64.9999775444465,-64.9999775444465,-64.9999775444465,-64.9999775444465,-64.9999775444465,-64.9999775444465,-64.9999775444465,-64.9999775444465,-64.9999775444465,-64.9999775444465,-64.9999775444465,-64.9999775444465,-64.9999775444465,-64.9999775444465,-64.9999775444465,-64.9999775444465,-64.9999775444465,-64.9999775444465,-64.9999775444465,-64.9999775444465,-64.9999775444465,-64.9999775444465,-64.9999775444465,-64.9999775444465,-64.9999775444465,-64.9999775444465,-64.9999775444465,-64.9999775444465,-64.9999775444465,-64.9999775444465,-64.9999775444465,-64.9999775444465,-64.9999775444465,-64.9999775444465,-64.9999775444465,-64.9999775444465,-64.9999775444465,-64.9999775444465,-64.9999775444465,-64.9999775444465,-64.9999775444465,-64.9999775444465,-64.9999775444465,-64.9999775444465,-64.9999775444465,-64.9999775444465,-64.9999775444465,-64.9999775444465,-64.9999775444465,-64.9999775444465,-64.9999775444465,-64.9999775444465,-64.9999775444465,-64.9999775444465,-64.9999775444465,-64.9999775444465,-64.9999775444465,-64.9999775444465,-64.9999775444465,-64.9999775444465,-64.9999775444465,-64.9999775444465,-64.9999775444465,-64.9999775444465,-64.9999775444465,-64.9999775444465,-64.9999775444465,-64.9999775444465,-64.9999775444465,-64.9999775444465,-64.9999775444465,-64.9999775444465,-64.9999775444465,-64.9999775444465,-64.9999775444465,-64.9999775444465,-64.9999775444465,-64.9999775444465,-64.9999775444465,-64.9999775444465,-64.9999775444465,-64.9999775444465,-64.9999775444465,-64.9999775444465,-64.9999775444465,-64.9999775444465,-64.9999775444465,-64.9999775444465,-64.9999775444465,-64.9999775444465,-64.9999775444465,-64.9999775444465,-64.9999775444465,-64.9999775444465,-64.9999775444465,-64.9999775444465,-64.9999775444465,-64.9999775444465,-64.9999775444465,-64.9999775444465,-64.9999775444465,-64.9999775444465,-64.9999775444465,-64.9999775444465,-64.9999775444465,-64.9999775444465,-64.9999775444465,-64.9999775444465,-64.9999775444465,-64.9999775444465,-64.9999775444465,-64.9999775444465,-64.9999775444465,-64.9999775444465,-64.9999775444465,-64.9999775444465,-64.9999775444465,-64.9999775444465,-64.9999775444465,-64.9999775444465,-64.9999775444465,-64.9999775444465,-64.9999775444465,-64.9999775444465,-64.9999775444465,-64.9999775444465,-64.9999775444465,-64.9999775444465,-64.9999775444465,-64.9999775444465,-64.9999775444465,-64.9999775444465,-64.9999775444465,-64.9999775444465,-64.9999775444465,-64.9999775444465,-64.9999775444465,-64.9999775444465,-64.9999775444465,-64.9999775444465,-64.9999775444465,-64.9999775444465,-64.9999775444465,-64.9999775444465,-64.9999775444465,-64.9999775444465,-64.9999775444465,-64.9999775444465,-64.9999775444465,-64.9999775444465,-64.9999775444465,-64.9999775444465,-64.9999775444465,-64.9999775444465,-64.99997769234537,-64.99997935300078,-64.99998691245534",0.35959185166175045,0.07231691783482799,0.5003966935354631
0.04,"-64.53068843079477,-64.4130229114588,-64.87926451211688,-64.98610978707782,-64.99929332378188,-64.99996832378189,-64.99996832378189,-64.99996832378189,-64.99996832378189,-64.99996832378189,-64.99996832378189,-64.99996832378189,-64.99996832378189,-64.99996832378189,-64.99996832378189,-64.99996832378189,-64.99996832378189,-64.99996832378189,-64.99996832378189,-64.99996832378189,-64.99996832378189,-64.99996832378189,-64.99996832378189,-64.99996832378189,-64.99996832378189,-64.99996832378189,-64.99996832378189,-64.99996832378189,-64.99996832378189,-64.99996832378189,-64.99996832378189,-64.99996832378189,-64.99996832378189,-64.99996832378189,-64.99996832378189,-64.99996832378189,-64.99996832378189,-64.99996832378189,-64.99996832378189,-64.99996832378189,-64.99996832378189,-64.99996832378189,-64.99996832378189,-64.99996832378189,-64.99996832378189,-64.99996832378189,-64.99996832378189,-64.99996832378189,-64.99996832378189,-64.99996832378189,-64.99996832378189,-64.99996832378189,-64.99996832378189,-64.99996832378189,-64.99996832378189,-64.99996832378189,-64.99996832378189,-64.99996832378189,-64.99996832378189,-64.99996832378189,-64.99996832378189,-64.99996832378189,-64.99996832378189,-64.99996832378189,-64.99996832378189,-64.99996832378189,-64.99996832378189,-64.99996832378189,-64.99996832378189,-64.99996832378189,-64.99996832378189,-64.99996832378189,-64.99996832378189,-64.99996832378189,-64.99996832378189,-64.99996832378189,-64.99996832378189,-64.99996832378189,-64.99996832378189,-64.99996832378189,-64.99996832378189,-64.99996832378189,-64.99996832378189,-64.99996832378189,-64.99996832378189,-64.99996832378189,-64.99996832378189,-64.99996832378189,-64.99996832378189,-64.99996832378189,-64.99996832378189,-64.99996832378189,-64.99996832378189,-64.99996832378189,-64.99996832378189,-64.99996832378189,-64.99996832378189,-64.99996832378189,-64.99996832378189,-64.99996832378189,-64.99996832378189,-64.99996832378189,-64.99996832378189,-64.99996832378189,-64.99996832378189,-64.99996832378189,-64.99996832378189,-64.99996832378189,-64.99996832378189,-64.99996832378189,-64.99996832378189,-64.99996832378189,-64.99996832378189,-64.99996832378189,-64.99996832378189,-64.99996832378189,-64.99996832378189,-64.99996832378189,-64.99996832378189,-64.99996832378189,-64.99996832378189,-64.99996832378189,-64.99996832378189,-64.99996832378189,-64.99996832378189,-64.99996832378189,-64.99996832378189,-64.99996832378189,-64.99996832378189,-64.99996832378189,-64.99996832378189,-64.99996832378189,-64.99996832378189,-64.99996832378189,-64.99996832378189,-64.99996832378189,-64.99996832378189,-64.99996832378189,-64.99996832378189,-64.99996832378189,-64.99996832378189,-64.99996832378189,-64.99996832378189,-64.99996832378189,-64.99996832378189,-64.99996832378189,-64.99996832378189,-64.99996832378189,-64.99996832378189,-64.99996832378189,-64.99996832378189,-64.99996832378189,-64.99996832378189,-64.99996832378189,-64.99996832378189,-64.99996832378189,-64.99996832378189,-64.99996832378189,-64.99996832378189,-64.99996832378189,-64.99996832378189,-64.99996832378189,-64.99996832378189,-64.99996832378189,-64.99996832378189,-64.99996832378189,-64.99996832378189,-64.99996832378189,-64.99996832378189,-64.99996832378189,-64.99996832378189,-64.99996832378189,-64.99996832378189,-64.99996832378189,-64.99996832378189,-64.99996832378189,-64.99996832378189,-64.99996832378189,-64.99996832378189,-64.99996832378189,-64.99996832378189,-64.99996832378189,-64.99996832378189,-64.99996832378189,-64.99996832378189,-64.99996832378189,-64.99996832378189,-64.99996832378189,-64.99996832378189,-64.99996832378189,-64.99996832378189,-64.99996832378189,-64.99996832378189,-64.99996832378189,-64.99996832378189,-64.99996832378189,-64.99996832378189,-64.99996832378189,-64.99996832378189,-64.99996832378189,-64.99996832378189,-64.99996832378189,-64.99996832378189,-64.99996832378189,-64.99996832378189,-64.99996832378189,-64.99996832378189,-64.99996832378189,-64.99996832378189,-64.99996832378189,-64.99996832378189,-64.99996832378189,-64.99996832378189,-64.99996832378189,-64.99996832378189,-64.99996832378189,-64.99996832378189,-64.99996832378189,-64.99996832378189,-64.99996832378189,-64.99996832378189,-64.99996832378189,-64.99996832378189,-64.99996832378189,-64.99996832378189,-64.99996832378189,-64.99996832378189,-64.99996832378189,-64.99996832378189,-64.99996832378189,-64.99996832378189,-64.99996832378189,-64.99996832378189,-64.99996832378189,-64.99996832378189,-64.99996832378189,-64.99996832378189,-64.99996832378189,-64.99996832378189,-64.99996832378189,-64.99996832378189,-64.99996832378189,-64.99996832378189,-64.99996832378189,-64.99996832378189,-64.99996832378189,-64.99996832378189,-64.99996832378189,-64.99996832378189,-64.99996832378189,-64.99996832378189,-64.99996832378189,-64.99996832378189,-64.99996832378189,-64.99996832378189,-64.99996832378189,-64.99996832378189,-64.99996832378189,-64.99996832378189,-64.99996832378189,-64.99996832378189,-64.99996832378189,-64.99996832378189,-64.99996832378189,-64.99996832378189,-64.99996832378189,-64.99996832378189,-64.99996832378189,-64.99996832378189,-64.99996832378189,-64.99996832378189,-64.99996832378189,-64.99996832378189,-64.99996832378189,-64.99996832378189,-64.99996832378189,-64.99996832378189,-64.99996832378189,-64.99996832378189,-64.99996832378189,-64.99996832378189,-64.99996832378189,-64.99996832378189,-64.99996832378189,-64.99996832378189,-64.99996832378189,-64.99996832378189,-64.99996832378189,-64.99996832378189,-64.99996832378189,-64.99996832378189,-64.99996832378189,-64.99996832378189,-64.99996832378189,-64.99996832378189,-64.99996832378189,-64.99996832378189,-64.99996834596672,-64.99996869759245,-64.99997100506926,-64.99997935300078",0.34875373372405044,0.06683575110949663,0.5250891051153913
0.05,"-64.4130229114588,-64.30441375156384,-64.8261460473409,-64.97214363268232,-64.9974115971439,-64.99985705558643,-64.99995830558643,-64.99995830558643,-64.99995830558643,-64.99995830558643,-64.99995830558643,-64.99995830558643,-64.99995830558643,-64.99995830558643,-64.99995830558643,-64.99995830558643,-64.99995830558643,-64.99995830558643,-64.99995830558643,-64.99995830558643,-64.99995830558643,-64.99995830558643,-64.99995830558643,-64.99995830558643,-64.99995830558643,-64.99995830558643,-64.99995830558643,-64.99995830558643,-64.99995830558643,-64.99995830558643,-64.99995830558643,-64.99995830558643,-64.99995830558643,-64.99995830558643,-64.99995830558643,-64.99995830558643,-64.99995830558643,-64.99995830558643,-64.99995830558643,-64.99995830558643,-64.99995830558643,-64.99995830558643,-64.99995830558643,-64.99995830558643,-64.99995830558643,-64.99995830558643,-64.99995830558643,-64.99995830558643,-64.99995830558643,-64.99995830558643,-64.99995830558643,-64.99995830558643,-64.99995830558643,-64.99995830558643,-64.99995830558643,-64.99995830558643,-64.99995830558643,-64.99995830558643,-64.99995830558643,-64.99995830558643,-64.99995830558643,-64.99995830558643,-64.99995830558643,-64.99995830558643,-64.99995830558643,-64.99995830558643,-64.99995830558643,-64.99995830558643,-64.99995830558643,-64.99995830558643,-64.99995830558643,-64.99995830558643,-64.99995830558643,-64.99995830558643,-64.99995830558643,-64.99995830558643,-64.99995830558643,-64.99995830558643,-64.99995830558643,-64.99995830558643,-64.99995830558643,-64.99995830558643,-64.99995830558643,-64.99995830558643,-64.99995830558643,-64.99995830558643,-64.99995830558643,-64.99995830558643,-64.99995830558643,-64.99995830558643,-64.99995830558643,-64.99995830558643,-64.99995830558643,-64.99995830558643,-64.99995830558643,-64.99995830558643,-64.99995830558643,-64.99995830558643,-64.99995830558643,-64.99995830558643,-64.99995830558643,-64.99995830558643,-64.99995830558643,-64.99995830558643,-64.99995830558643,-64.99995830558643,-64.99995830558643,-64.99995830558643,-64.99995830558643,-64.99995830558643,-64.99995830558643,-64.99995830558643,-64.99995830558643,-64.99995830558643,-64.99995830558643,-64.99995830558643,-64.99995830558643,-64.99995830558643,-64.99995830558643,-64.99995830558643,-64.99995830558643,-64.99995830558643,-64.99995830558643,-64.99995830558643,-64.99995830558643,-64.99995830558643,-64.99995830558643,-64.99995830558643,-64.99995830558643,-64.99995830558643,-64.99995830558643,-64.99995830558643,-64.99995830558643,-64.99995830558643,-64.99995830558643,-64.99995830558643,-64.99995830558643,-64.99995830558643,-64.99995830558643,-64.99995830558643,-64.99995830558643,-64.99995830558643,-64.99995830558643,-64.99995830558643,-64.99995830558643,-64.99995830558643,-64.99995830558643,-64.99995830558643,-64.99995830558643,-64.99995830558643,-64.99995830558643,-64.99995830558643,-64.99995830558643,-64.99995830558643,-64.99995830558643,-64.99995830558643,-64.99995830558643,-64.99995830558643,-64.99995830558643,-64.99995830558643,-64.99995830558643,-64.99995830558643,-64.99995830558643,-64.99995830558643,-64.99995830558643,-64.99995830558643,-64.99995830558643,-64.99995830558643,-64.99995830558643,-64.99995830558643,-64.99995830558643,-64.99995830558643,-64.99995830558643,-64.99995830558643,-64.99995830558643,-64.99995830558643,-64.99995830558643,-64.99995830558643,-64.99995830558643,-64.99995830558643,-64.99995830558643,-64.99995830558643,-64.99995830558643,-64.99995830558643,-64.99995830558643,-64.99995830558643,-64.99995830558643,-64.99995830558643,-64.99995830558643,-64.99995830558643,-64.99995830558643,-64.99995830558643,-64.99995830558643,-64.99995830558643,-64.99995830558643,-64.99995830558643,-64.99995830558643,-64.99995830558643,-64.99995830558643,-64.99995830558643,-64.99995830558643,-64.99995830558643,-64.99995830558643,-64.99995830558643,-64.99995830558643,-64.99995830558643,-64.99995830558643,-64.99995830558643,-64.99995830558643,-64.99995830558643,-64.99995830558643,-64.99995830558643,-64.99995830558643,-64.99995830558643,-64.99995830558643,-64.99995830558643,-64.99995830558643,-64.99995830558643,-64.99995830558643,-64.99995830558643,-64.99995830558643,-64.99995830558643,-64.99995830558643,-64.99995830558643,-64.99995830558643,-64.99995830558643,-64.99995830558643,-64.99995830558643,-64.99995830558643,-64.99995830558643,-64.99995830558643,-64.99995830558643,-64.99995830558643,-64.99995830558643,-64.99995830558643,-64.99995830558643,-64.99995830558643,-64.99995830558643,-64.99995830558643,-64.99995830558643,-64.99995830558643,-64.99995830558643,-64.99995830558643,-64.99995830558643,-64.99995830558643,-64.99995830558643,-64.99995830558643,-64.99995830558643,-64.99995830558643,-64.99995830558643,-64.99995830558643,-64.99995830558643,-64.99995830558643,-64.99995830558643,-64.99995830558643,-64.99995830558643,-64.99995830558643,-64.99995830558643,-64.99995830558643,-64.99995830558643,-64.99995830558643,-64.99995830558643,-64.99995830558643,-64.99995830558643,-64.99995830558643,-64.99995830558643,-64.99995830558643,-64.99995830558643,-64.99995830558643,-64.99995830558643,-64.99995830558643,-64.99995830558643,-64.99995830558643,-64.99995830558643,-64.99995830558643,-64.99995830558643,-64.99995830558643,-64.99995830558643,-64.99995830558643,-64.99995830558643,-64.99995830558643,-64.99995830558643,-64.99995830558643,-64.99995830558643,-64.99995830558643,-64.99995830558643,-64.99995830558643,-64.99995830558643,-64.99995830558643,-64.99995830558643,-64.99995830558643,-64.99995830558643,-64.99995830558643,-64.99995830558643,-64.99995830558643,-64.99995830558643,-64.99995830891416,-64.99995837703713,-64.99995897026717,-64.99996187523585,-64.99997100506926",0.34084521194268586,0.06305057913122214,0.5431716859484821
